smiles,n_measurements,n_sources,p_herg_median,p_herg_best,herg_value_nm_median,herg_value_nm_best,endpoints,sources,compound_ids,target_names,document_years,potency_class,active_100nM,active_1uM,herg_blocker_label,herg_label_policy
Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1,1,1,4.275724130399211,4.275724130399211,53000.0,53000.0,IC50,ChEMBL,CHEMBL2012958,hERG / KCNH2,2011.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(cn2)OCCC3)CO1,1,1,4.275724130399211,4.275724130399211,53000.0,53000.0,IC50,ChEMBL,CHEMBL5195074,hERG / KCNH2,2022.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,1,1,4.273272790973428,4.273272790973428,53300.0,53300.0,IC50,ChEMBL,CHEMBL3402185,hERG / KCNH2,2015.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1c([C@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@@H]3CO2)ccc2c1COC2=O,1,1,4.272458742971444,4.272458742971444,53400.0,53400.0,IC50,ChEMBL,CHEMBL3928846,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(c2ncccn2)C1,1,1,4.2716462179787715,4.2716462179787715,53500.0,53500.0,IC50,ChEMBL,CHEMBL2180070,hERG / KCNH2,2012.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL3219105,hERG / KCNH2,2012.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4F)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL2043324,hERG / KCNH2,2012.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc(N2C(=O)[C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)[C@H]2C(=O)O)cc1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL411118,hERG / KCNH2,2008.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL4068919,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL1258006,hERG / KCNH2,2012.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,1,1,4.267606240177032,4.267606240177032,54000.0,54000.0,IC50,ChEMBL,CHEMBL474421,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CNc1nn2c3c(cnc2c1S(=O)(=O)c1ccccc1)CN(C)CC3,1,1,4.266000713461613,4.266000713461613,54200.0,54200.0,IC50,ChEMBL,CHEMBL2172186,hERG / KCNH2,2012.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@]1(CF)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,1,1,4.265760395564545,4.265760395564545,54230.0,54230.0,IC50,ChEMBL,CHEMBL5194897,hERG / KCNH2,2022.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCOCC1,1,1,4.265552227565989,4.265552227565989,54256.0,54256.0,IC50,ChEMBL,CHEMBL551414,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O,1,1,4.263046046216854,4.263046046216854,54570.0,54570.0,IC50,ChEMBL,CHEMBL3909872,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(CNCCc1c(Cl)cccc1Cl)N1CCc2ccccc2C1C1CCCCC1,1,1,4.262012673666569,4.262012673666569,54700.0,54700.0,IC50,ChEMBL,CHEMBL3356242,hERG / KCNH2,2014.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nccnc1C(=O)N1CCC([C@H](N)Cc2cc(F)c(F)cc2F)CC1,1,1,4.259637310505756,4.259637310505756,55000.0,55000.0,IC50,ChEMBL,CHEMBL485124,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Nc1n[nH]c(N2CCC(N3C[C@H](O)C[C@@H]3Cc3ccc(Cl)cc3)CC2)n1,1,1,4.259637310505756,4.259637310505756,55000.0,55000.0,IC50,ChEMBL,CHEMBL4547227,hERG / KCNH2,2019.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccnc2ccccc12)C1CC1,1,1,4.259637310505756,4.259637310505756,55000.0,55000.0,Ki,ChEMBL,CHEMBL1923124,hERG / KCNH2,2011.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1C[C@@H]2[C@H](C1)[C@H]2c1nnco1,1,1,4.259637310505756,4.259637310505756,55000.0,55000.0,IC50,ChEMBL,CHEMBL3747356,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C1CSc2ccc(CN[C@H]3CO[C@H](CC4Cn5c(=O)ccc6ncc(F)c4c65)OC3)nc2N1,1,1,4.259637310505756,4.259637310505756,55000.0,55000.0,IC50,ChEMBL,CHEMBL5208691,hERG / KCNH2,2022.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,1,1,4.257274868695302,4.257274868695302,55300.0,55300.0,IC50,ChEMBL,CHEMBL3330073,hERG / KCNH2,2014.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C1S/C(=C\c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,1,1,4.257274868695302,4.257274868695302,55300.0,55300.0,IC50,ChEMBL,CHEMBL4279795,hERG / KCNH2,2018.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2C(F)(F)F)CO1,1,1,4.2564902352715706,4.2564902352715706,55400.0,55400.0,IC50,ChEMBL,CHEMBL4209994,hERG / KCNH2,2018.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1CN(c2cncc(OCc3ccc(C#N)cc3F)n2)CCN1Cc1nc2ccc(C(=O)O)cc2n1C[C@@H]1CCO1,1,1,4.253365801062421,4.253365801062421,55800.0,55800.0,IC50,ChEMBL,CHEMBL5899541,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)(O)c1ccc(C(CC2=CCC(=O)N=C2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,1,1,4.252588192113577,4.252588192113577,55900.0,55900.0,Ki,ChEMBL,CHEMBL81491,hERG / KCNH2,2003.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)(C)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccc(F)cc1,1,1,4.251811972993799,4.251811972993799,56000.0,56000.0,IC50,ChEMBL,CHEMBL3786303,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CSc1ccc([C@@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,1,1,4.251811972993799,4.251811972993799,56000.0,56000.0,IC50,ChEMBL,CHEMBL3350235,hERG / KCNH2,1995.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cnc(-c2cnc(Nc3cnc(C#N)cn3)cc2NC[C@H]2CNCCO2)s1,1,1,4.251811972993799,4.251811972993799,56000.0,56000.0,IC50,ChEMBL,CHEMBL4742233,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)Oc1cc(C(C2=CCC(=O)N=C2)c2ccc(C(C)(C)O)nc2)ccc1OC(F)F,1,1,4.25000001945443,4.25000001945443,56234.13,56234.13,IC50,ChEMBL,CHEMBL1673438,hERG / KCNH2,2011.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)C(C)(C)C(=O)O)CC1,1,1,4.25000001945443,4.25000001945443,56234.13,56234.13,IC50,ChEMBL,CHEMBL1784406,hERG / KCNH2,2011.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,4,1,4.249999993431082,5.110698297493689,59621.770000000004,7750.0,IC50,ChEMBL,CHEMBL256907,hERG / KCNH2,2014.0;2019.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1cncc(O[C@@H]2CC[C@@H](N)C2)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,1,1,4.248720896016658,4.248720896016658,56400.0,56400.0,IC50,ChEMBL,CHEMBL5780534,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cccnc1N(C(=O)c1ccc(-c2cnn3cccnc23)cc1)[C@@H]1CCCNC1,1,1,4.247951552180561,4.247951552180561,56500.0,56500.0,IC50,ChEMBL,CHEMBL4107804,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,1,1,4.246416941107094,4.246416941107094,56700.0,56700.0,IC50,ChEMBL,CHEMBL561339,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1,1,4.2441251443275085,4.2441251443275085,57000.0,57000.0,IC50,ChEMBL,CHEMBL541438,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(c1ccc(-c2cnn3cccnc23)cc1)N(c1ncccc1C(F)(F)F)[C@@H]1CCCNC1,1,1,4.239577516576788,4.239577516576788,57600.0,57600.0,IC50,ChEMBL,CHEMBL5401016,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC1(C(=O)NC(CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1,1,4.238124760982152,4.238124760982152,57793.0,57793.0,IC50,ChEMBL,CHEMBL2325739,hERG / KCNH2,2013.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc(-c2cc(=O)c3cc(C)ccc3o2)cc1,1,1,4.2373214362725635,4.2373214362725635,57900.0,57900.0,IC50,ChEMBL,CHEMBL2442379,hERG / KCNH2,2013.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(C2=CC3OC=NC3C=C2)[nH]1,1,1,4.236572006437063,4.236572006437063,58000.0,58000.0,IC50,ChEMBL,CHEMBL5221068,hERG / KCNH2,2021.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cn1c(=O)cnc2ccc(OCCNC[C@H]3CN(c4cnc5c(n4)NC(=O)CS5)C(=O)O3)nc21,1,1,4.236572006437063,4.236572006437063,58000.0,58000.0,IC50,ChEMBL,CHEMBL5921828,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)(O)CC(=O)N1CCc2cc(Nc3ncc(C(F)(F)F)c(N[C@H]4CC[C@@H](N)CC4)n3)ccc2C1,1,1,4.2335871528876,4.2335871528876,58400.0,58400.0,IC50,ChEMBL,CHEMBL5403690,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)(O)c1ncc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)s1,1,1,4.2335871528876,4.2335871528876,58400.0,58400.0,Ki,ChEMBL,CHEMBL310303,hERG / KCNH2,2003.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,2,1,4.233534950511609,4.384049948343599,61950.0,41300.0,IC50;Ki,ChEMBL,CHEMBL3342693,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,1,1,4.23284413391782,4.23284413391782,58500.0,58500.0,IC50,ChEMBL,CHEMBL375745,hERG / KCNH2,2006.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,5,1,4.229999967073058,4.480000028175458,58884.37,33113.11,IC50,ChEMBL,CHEMBL1741,hERG / KCNH2,2003.0;2004.0;2005.0;2008.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(C#N)cc2)[C@@H]3C)n1,2,1,4.229147988357856,4.229147988357856,59000.0,59000.0,IC50,ChEMBL,CHEMBL4107016,hERG / KCNH2,2016.0;2020.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1,1,4.229147988357856,4.229147988357856,59000.0,59000.0,IC50,ChEMBL,CHEMBL195378,hERG / KCNH2,2005.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)cc3)c3cc(C)oc3c2)cn1,1,1,4.229147988357856,4.229147988357856,59000.0,59000.0,IC50,ChEMBL,CHEMBL3218482,hERG / KCNH2,2011.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2cnc3ncccn23)CC1,1,1,4.229147988357856,4.229147988357856,59000.0,59000.0,IC50,ChEMBL,CHEMBL485125,hERG / KCNH2,2009.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
[C-]#[N+]c1ccc(C(=O)N2CCn3c(-c4nc(C)ns4)nnc3[C@H]2C)cc1,1,1,4.229147988357856,4.229147988357856,59000.0,59000.0,IC50,ChEMBL,CHEMBL6036450,hERG / KCNH2,2018.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C1COc2cc(Cl)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,2,1,4.228574842908994,4.557520230935552,76850.0,27700.0,IC50,ChEMBL,CHEMBL3425800,hERG / KCNH2,2015.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN(C)c1ccc(/C=C/c2c(F)cccc2Cl)cn1,1,1,4.22548303427145,4.22548303427145,59500.0,59500.0,IC50,ChEMBL,CHEMBL3314429,hERG / KCNH2,2014.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)C(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(Cl)cc(Cl)c(Cl)c2c1=O,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4459172,hERG / KCNH2,2025.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCCNC(=O)C1(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)CCC1,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4636709,hERG / KCNH2,2021.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cc(O)ccc32)cc1,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL495094,hERG / KCNH2,2008.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCOC(=O)N1CCCc2nc([C@@H](C)NC(=O)c3ccc(F)cc3)ccc21,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4788473,hERG / KCNH2,2021.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCS(=O)(=O)C[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(-c3ccccc3)c2)C1=O,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL3233185,hERG / KCNH2,2014.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COC(=O)N1CCCc2nc([C@@H](C)NC(=O)c3ccc(F)cc3)ccc21,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4747995,hERG / KCNH2,2021.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc2ncc(F)c([C@@H](O)[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL3753988,hERG / KCNH2,2015.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(n1)CCCN2C(=O)OC1CCC1,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4764710,hERG / KCNH2,2021.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1OC(=O)[C@]2(C(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5909304,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1OC(=O)[C@]2(C(O)C(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4ccccc4C#N)cn3)[C@H]12,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5905066,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1OC(=O)[C@]2(CC(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4ccccc4C#N)cn3)[C@H]12,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5792578,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@H]1OC(=O)[C@]2(CCC(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5768285,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1c(C(C)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4522413,hERG / KCNH2,2016.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1ccc(Cc2cc3c(=O)n([C@H]4CCCC[C@@H]4O)cnc3c3ccccc23)cn1,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL4078588,hERG / KCNH2,2018.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nc(/C=C/[C@@H]2[C@@H]3[C@@H](C)OC(=O)[C@]3(C(N)=O)CC(F)(F)[C@H]2C)ccc1-c1ccccc1C#N,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5949816,hERG / KCNH2,2017.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cn1c(=O)ccc2ncc(OCCNC[C@@H]3CN(c4ccc5c(n4)NC(=O)CO5)C(=O)O3)nc21,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL5950111,hERG / KCNH2,2023.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Nc1nccn1CC(O)c1ccc(Cl)cc1F,1,1,4.221848749616356,4.221848749616356,60000.0,60000.0,IC50,ChEMBL,CHEMBL3289792,hERG / KCNH2,2014.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1ccc2nc(-c3ccc(F)cc3)c(CC(=O)Nc3ccccc3)n2c1.O=C(O)C(O)C(O)C(=O)O,1,1,4.219999989963101,4.219999989963101,60255.96,60255.96,IC50,ChEMBL,CHEMBL6133626,hERG / KCNH2,2024.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)cs1,2,1,4.218460031394058,4.218460031394058,60470.0,60470.0,IC50,ChEMBL,CHEMBL5892891,hERG / KCNH2,2019.0;2022.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(=O)Nc1cccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c1,1,1,4.2168113089247425,4.2168113089247425,60700.0,60700.0,IC50,ChEMBL,CHEMBL269352,hERG / KCNH2,2007.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCC[C@@H]1c2nnc(-c3nc(C)ns3)n2CCN1C(=O)c1ccc(F)cc1,3,1,4.214670164989233,4.214670164989233,61000.0,61000.0,IC50,ChEMBL,CHEMBL4110242,hERG / KCNH2,2016.0;2018.0;2020.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCc1cc(F)cc2[nH]c(C(=O)N3CCN(C(=O)C(=O)NC4(C)COC4)C[C@H]3C)cc12,1,1,4.214670164989233,4.214670164989233,61000.0,61000.0,IC50,ChEMBL,CHEMBL6167113,hERG / KCNH2,2025.0,low_or_inactive_>10uM,False,False,0.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
