structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk,mol_wt,exact_mol_wt,logp,tpsa,h_bond_donors,h_bond_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,fraction_csp3,heavy_atom_count,formal_charge,invalid_structure,qed,pains_alert_count,brenk_alert_count,nih_alert_count,pains_alerts,brenk_alerts,nih_alerts,scaffold_key,scaffold_method,series_id,series_size,connectivity_key,connectivity_group_size,nearest_neighbor_achiral_tanimoto,nearest_neighbor_achiral_structure_id,nearest_neighbor_chiral_tanimoto,nearest_neighbor_chiral_structure_id,local_novelty_achiral,property_window_violation_count,property_window_violations,property_desirability,ro5_violation_count,veber_violation_count,apparent_ligand_efficiency_kcal_per_mol_per_heavy_atom,apparent_lipophilic_ligand_efficiency,similarity_cluster_id,similarity_cluster_size,similarity_cluster_representative
STR-0385B7365D2BE1443660,IC50,biochemical_binding,1,1,0,1,1,0,0,7.0915149811213505,7.0915149811213505,7.0915149811213505,81.0,81.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531605,Menin,2026,=,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(C(C)C)C(C)C,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,QBAAZHFEOGJQPO-LJAQVGFWSA-N,QBAAZHFEOGJQPO-LJAQVGFWSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8816282921720785,0.5246622073633068,0.2459016442298889,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,False,high,654.876,654.43811584,4.789000000000004,98.24000000000002,0.0,9.0,15.0,4.0,2.0,0.6857142857142857,47.0,0.0,0.0,0.2686361015852185,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,QBAAZHFEOGJQPO,2,1.0,STR-E3B8278C7728D509C360,0.8823529411764706,STR-E3B8278C7728D509C360,0.0,2,mol_wt:above_max;rotatable_bonds:above_max,0.6666666666666667,1,1,0.2058048177499898,2.3025149811213463,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-03A6B3C8922F75633A24,IC50,biochemical_binding,1,1,0,1,1,0,0,8.0,8.0,8.0,10.0,10.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4163173,Menin,2018,=,O=S(=O)(Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1)NCCO,O=S(=O)(Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1)NCCO,O=S(=O)(Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1)NCCO,O=S(=O)(Cc1ccc(CN2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1)NCCO,RXWBLXQOOXDHDE-UHFFFAOYSA-N,RXWBLXQOOXDHDE-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8686645581388623,0.5610892978428524,0.25,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,False,high,569.6750000000001,569.17421648,3.3102000000000023,98.66,2.0,8.0,9.0,5.0,3.0,0.52,38.0,0.0,0.0,0.4081377691997914,0,0,0,,,,c1ccc(CN2CCC3(CCN(c4ncnc5sccc45)C3)C2)cc1,bemis_murcko,SER-0CFBA55DF63719F3,7,RXWBLXQOOXDHDE,1,0.7808219178082192,STR-4DD88D5839EF83BB667C,0.7808219178082192,STR-4DD88D5839EF83BB667C,0.2191780821917808,0,,1.0,1,0,0.2871578947368421,4.689799999999998,CLU-B67275E4621D323B,8,STR-4DD88D5839EF83BB667C
STR-0449028356C19D0EDA3B,IC50,biochemical_binding,1,2,1,2,1,0,0,7.346787486224656,7.346787486224656,7.346787486224656,45.0,45.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5978882,Menin,2021,=,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,GKIFDNSCASLJLJ-HQVYOESTSA-N,GKIFDNSCASLJLJ-HQVYOESTSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8802828916549414,0.528547154925543,0.2525252401828766,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high,593.7650000000001,593.27235598,5.103380000000006,90.71,0.0,7.0,9.0,6.0,2.0,0.5757575757575758,42.0,0.0,0.0,0.3737200478068211,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,SER-6F3389DAFB00746E,25,GKIFDNSCASLJLJ,2,1.0,STR-4942B912C9C5FBB61901,0.8157894736842105,STR-E971954B90C3DF1122E8,0.0,0,,1.0,2,0,0.2385956697907245,2.2434074862246502,CLU-647E633103D7CD1C,2,STR-0449028356C19D0EDA3B
STR-04F547F3C923840AF4FD,IC50,biochemical_binding,1,1,0,1,1,0,0,8.0,8.0,8.0,10.0,10.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4174529,Menin,2018,=,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,NS(=O)(=O)Cc1ccc(CN2CCC3(CCN(c4ncnc5cc(CC(F)(F)F)sc45)C3)C2)cc1,LFGVHEXEPTUSSN-UHFFFAOYSA-N,LFGVHEXEPTUSSN-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.850464689139453,0.6086761972606155,0.2417582422494888,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,False,high,525.6220000000002,525.1480017320001,3.687000000000003,92.42,1.0,7.0,6.0,5.0,3.0,0.4782608695652174,35.0,0.0,0.0,0.527932707540526,0,0,0,,,,c1ccc(CN2CCC3(CCN(c4ncnc5ccsc45)C3)C2)cc1,bemis_murcko,SER-AE3E1FF304601017,1,LFGVHEXEPTUSSN,1,0.782608695652174,STR-4DD88D5839EF83BB667C,0.782608695652174,STR-4DD88D5839EF83BB667C,0.217391304347826,0,,1.0,1,0,0.3117714285714286,4.312999999999997,CLU-B67275E4621D323B,8,STR-4DD88D5839EF83BB667C
STR-062343CE45A5FA8286D4,IC50,biochemical_binding,1,1,0,1,1,0,0,7.494850021680094,7.494850021680094,7.494850021680094,32.0,32.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL3780895,Menin,2018,=,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,DZACSLYTXLZAAF-UHFFFAOYSA-N,DZACSLYTXLZAAF-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8455645196402607,0.6208296804349706,0.3411764800548553,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,True,high,484.5510000000002,484.1657003960001,5.534000000000004,80.63,2.0,6.0,5.0,5.0,4.0,0.375,34.0,0.0,0.0,0.3891495034252596,0,0,0,,,,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,SER-7316D5A44E17908B,1,DZACSLYTXLZAAF,1,0.6744186046511628,STR-90EE5A397527C889888A,0.6744186046511628,STR-90EE5A397527C889888A,0.3255813953488372,0,,1.0,1,0,0.3006757479285779,1.9608500216800897,CLU-54C86C60B0A372CD,30,STR-CFD47A4A9C12D7F7E3C6
STR-06E53FF33324D9B1A44A,IC50,biochemical_binding,1,2,1,2,1,0,0,7.698970004336019,7.698970004336019,7.698970004336019,20.0,20.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5917864,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CSKBZNRLMHBUOA-SRBHEWTHSA-N,CSKBZNRLMHBUOA-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.9370935633171962,0.3388759407085155,0.3150684833526611,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high,500.6430000000004,500.278741012,5.025460000000005,98.38,1.0,6.0,9.0,4.0,2.0,0.5,37.0,0.0,0.0,0.4853268273462774,0,1,0,,Aliphatic_long_chain,,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,SER-317158EDAD8598EE,25,CSKBZNRLMHBUOA,2,1.0,STR-AEBCF9F47DC8FFE6B030,0.7777777777777778,STR-AEBCF9F47DC8FFE6B030,0.0,0,,1.0,2,0,0.2838214888084954,2.6735100043360136,CLU-A083A0DB86163B1A,31,STR-B91B625C26AF1911063A
STR-070A2DB3A5A9041ED5EA,IC50,biochemical_binding,1,2,1,2,1,0,0,8.397940008672037,8.397940008672037,8.397940008672037,4.0,4.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5975630,Menin,2021,=,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,CCN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)([C@H]2CCC[C@@H]2NC(=O)NC)C1,MYYYSVGFHODGCR-AFLWYUAHSA-N,MYYYSVGFHODGCR-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8789935461924108,0.532246982913249,0.2427184432744979,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high,633.903,633.3712614919999,4.642100000000004,84.99000000000001,2.0,6.0,9.0,7.0,2.0,0.6388888888888888,45.0,0.0,0.0,0.4188212705599909,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,SER-8B11BACADDC8B4B4,15,MYYYSVGFHODGCR,1,0.8734177215189873,STR-F48E770257629D6757F9,0.8717948717948718,STR-F48E770257629D6757F9,0.1265822784810126,0,,1.0,1,0,0.2545508927073036,3.755840008672034,CLU-426D02ED5BFF1983,10,STR-BD3C32C55755152AB6D1
STR-072FE59E687806FA7B3E,IC50,biochemical_binding,1,1,0,1,1,0,0,5.920818753952375,5.920818753952375,5.920818753952375,1200.0,1200.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL3613787,Menin,2015,=,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,CCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,PLPPLEOZEGMVKB-UHFFFAOYSA-N,PLPPLEOZEGMVKB-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9167128766147128,0.4136569699804773,0.2173912972211837,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN(C)C)CC1,False,high,361.5400000000001,361.139487736,3.257100000000002,44.620000000000005,0.0,7.0,2.0,4.0,2.0,0.5882352941176471,24.0,0.0,0.0,0.8214418011322927,0,0,0,,,,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,SER-2C16C2D45BAC162E,9,PLPPLEOZEGMVKB,1,0.9375,STR-3CD476A8641FC18ED0B6,0.9375,STR-3CD476A8641FC18ED0B6,0.0625,0,,1.0,0,0,0.3364998658496267,2.663718753952373,CLU-D05EB6AB0B00E296,13,STR-072FE59E687806FA7B3E
STR-073AD85CF5EE1E9C87AB,IC50,biochemical_binding,1,2,1,2,1,0,0,8.221848749616356,8.221848749616356,8.221848749616356,6.0,6.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL4585198,Menin,2019,=,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,MIDBFVUJIVFIOM-UHFFFAOYSA-N,MIDBFVUJIVFIOM-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8590670452484361,0.5866769308612395,0.2446808516979217,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,False,high,598.8569999999999,598.3341477120001,6.026300000000007,56.75,0.0,6.0,8.0,7.0,3.0,0.5277777777777778,43.0,0.0,0.0,0.3159118703759911,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-20F67B855744F824,19,MIDBFVUJIVFIOM,1,0.8787878787878788,STR-A70185AE5063299B6804,0.8787878787878788,STR-A70185AE5063299B6804,0.1212121212121212,1,logp:above_max,0.8333333333333334,2,0,0.2608046905692258,2.195548749616349,CLU-21F81BBF17106F2B,37,STR-073AD85CF5EE1E9C87AB
STR-0762484A1F8E76578E66,IC50,biochemical_binding,1,1,0,1,1,0,0,6.236572006437063,6.236572006437063,6.236572006437063,580.0,580.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156532050,Menin,2026,=,CCNCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCNCC[C@H](C(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(CC)C(C)C,CCNCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCNCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,IJULCTFIBJORAB-XMMPIXPASA-N,IJULCTFIBJORAB-XMMPIXPASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8367775915316632,0.6419631460626091,0.2389380484819412,O=C(NC1CC1)c1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,False,high,541.7160000000001,541.3540518679999,4.209800000000003,86.71999999999998,1.0,8.0,12.0,4.0,2.0,0.6551724137931034,39.0,0.0,0.0,0.4001818917967542,0,1,0,,Aliphatic_long_chain,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,IJULCTFIBJORAB,1,0.9113924050632912,STR-E897A6DD984B887A023C,0.9113924050632912,STR-E897A6DD984B887A023C,0.0886075949367088,0,,1.0,1,1,0.218120108122568,2.02677200643706,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-077D7D9C480B1958E4A3,IC50,biochemical_binding,1,1,0,1,1,0,0,4.224025668870631,4.224025668870631,4.224025668870631,59700.0,59700.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531793,Menin,2026,=,CNC(=O)CC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CC(C)[C@@H](CCC(=O)NC)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C5=CN=CN=C5C6CC6,CNC(=O)CC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CNC(=O)CC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,WBULQNFTJPOIQV-XMMPIXPASA-N,WBULQNFTJPOIQV-XMMPIXPASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.812805201360759,0.6955661723604072,0.2276422828435897,Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,False,high,560.6779999999999,560.3023506440001,4.200300000000003,109.26,1.0,9.0,10.0,6.0,3.0,0.5333333333333333,41.0,0.0,0.0,0.3901674069206251,0,0,0,,,,c1ccc(-c2cncnc2C2CC2)c(Oc2nncnc2N2CCC3(CNC3)C2)c1,bemis_murcko,SER-7A71BD39A789D797,6,WBULQNFTJPOIQV,2,1.0,STR-435B0469D981B3FB0F4C,0.8837209302325582,STR-435B0469D981B3FB0F4C,0.0,0,,1.0,1,0,0.1405261222521839,0.0237256688706279,CLU-DFDE0EB637DE6F53,6,STR-8D22035F518E37FF47A2
STR-079F3F9421D0EFF32E86,IC50,biochemical_binding,1,1,0,1,1,0,0,6.366531544420413,6.366531544420413,6.366531544420413,430.0,430.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531819,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)C(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCN(C)C[C@@H](C)C(=O)N(C)C)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)C(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)C(=O)N(C)C)C(C)C)C2)C(C)C,IFIHGWNVFQFWAX-GGXMVOPNSA-N,IFIHGWNVFQFWAX-GGXMVOPNSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8732719682488564,0.5483960250643694,0.2212389409542083,O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,False,high,654.8760000000002,654.43811584,4.646500000000004,98.24,0.0,9.0,15.0,4.0,2.0,0.6857142857142857,47.0,0.0,0.0,0.2720248476815324,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,IFIHGWNVFQFWAX,3,1.0,STR-5151BA76FE38FE2C9C70,0.9195402298850576,STR-5151BA76FE38FE2C9C70,0.0,2,mol_wt:above_max;rotatable_bonds:above_max,0.6666666666666667,1,1,0.1847648729061583,1.7200315444204088,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-07CEA1A415CFED11C760,IC50,biochemical_binding,1,1,0,1,1,0,0,6.568636235841012,6.568636235841012,6.568636235841012,270.0,270.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL3126187,Menin,2014,=,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,N#Cc1ccc(OCCCN2CCC([C@@](O)(c3ccccc3)C3CCCC3)CC2)cc1,QBITUTDDFZQXDO-HHHXNRCGSA-N,QBITUTDDFZQXDO-HHHXNRCGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.9630150740031416,0.2282931442022331,0.4035087823867798,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high,418.58100000000024,418.262028328,5.117180000000005,56.489999999999995,1.0,4.0,8.0,4.0,2.0,0.5185185185185185,31.0,0.0,0.0,0.6048816175181486,0,1,0,,Aliphatic_long_chain,,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,SER-317158EDAD8598EE,25,QBITUTDDFZQXDO,3,1.0,STR-5292CC2045CB1C1E8EBD,1.0,STR-5292CC2045CB1C1E8EBD,0.0,0,,1.0,1,0,0.2890199943770046,1.4514562358410077,CLU-A083A0DB86163B1A,31,STR-B91B625C26AF1911063A
STR-07E4D9678C4B52D2093A,IC50,biochemical_binding,1,2,1,2,1,0,0,7.795880017344075,7.795880017344075,7.795880017344075,16.0,16.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5891635,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3Cl)C2)CC1,LXYYNMMNGAQDRJ-WIIQMBFNSA-N,LXYYNMMNGAQDRJ-WIIQMBFNSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8820087811772265,0.5235589876169323,0.2475247532129287,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,False,high,625.235,624.253704472,5.410580000000006,102.73999999999998,1.0,7.0,9.0,6.0,2.0,0.5757575757575758,43.0,0.0,0.0,0.3979083006215225,0,0,0,,,,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,SER-6F3389DAFB00746E,25,LXYYNMMNGAQDRJ,1,0.8205128205128205,STR-6F61DD7B53632CC333BC,0.8227848101265823,STR-A1381CEB41898F753D78,0.1794871794871795,0,,1.0,2,0,0.2472925661315655,2.3853000173440693,CLU-61135314109238DB,23,STR-AB1714536DDACDAFACEC
