structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM
STR-34FE1D5BDCFE7B2EB7FE,IC50,biochemical_binding,1,1,0,1,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL4211366,Menin,2018,=,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,MCMLLYNXDSNKTO-PALXJHBUSA-N,MCMLLYNXDSNKTO-PALXJHBUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-34FE1D5BDCFE7B2EB7FE,IC50,biochemical_inhibition,1,2,1,2,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB;PubChem,50454121,Menin,,=,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,OC(CCCc1ccccc1)CN1C[C@@H]2C[C@H](C1)n1c(C2)cccc1=O,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,O=c1cccc2n1[C@@H]1C[C@H](C2)CN(CC(O)CCCc2ccccc2)C1,MCMLLYNXDSNKTO-PALXJHBUSA-N,MCMLLYNXDSNKTO-PALXJHBUSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-723FB71024F547E2C9C5,IC50,biochemical_inhibition,1,1,0,1,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,171354227,,2024,=,C[C@@]12CN(CC(O)CCCc3ccccc3)C[C@@](C)(C1)c1cccc(=O)n1C2,C[C@]12C[C@](CN(C1)CC(CCCC3=CC=CC=C3)O)(C4=CC=CC(=O)N4C2)C,C[C@@]12CN(CC(O)CCCc3ccccc3)C[C@@](C)(C1)c1cccc(=O)n1C2,C[C@@]12CN(CC(O)CCCc3ccccc3)C[C@@](C)(C1)c1cccc(=O)n1C2,QJWOBZCZCISQBL-VXSFFCHMSA-N,QJWOBZCZCISQBL-VXSFFCHMSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-BB3373616F96D1625E90,IC50,biochemical_binding,1,2,1,2,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6053681,Menin,2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,BCTIJYSCGDNKEE-OKOZNKHASA-N,BCTIJYSCGDNKEE-OKOZNKHASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-BB3373616F96D1625E90,IC50,biochemical_inhibition,1,1,0,1,1,0,0,9.0,9.0,9.0,1.0,1.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,506357,Menin,,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@]([C@H]1CCC[C@@H]1NC(=O)OC)(C1CCN(CC2(F)CN(C2)c2ccc(cc2)S(=O)(=O)C2CN(C2)C(=O)\C=C\CN(C)C)CC1)c1cccc(F)c1,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,BCTIJYSCGDNKEE-OKOZNKHASA-N,BCTIJYSCGDNKEE-OKOZNKHASA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-ECA04B71ABBECE5B5C4C,Ki,biochemical_binding,1,1,0,1,1,0,0,8.920818753952375,8.920818753952375,8.920818753952375,1.2,1.2,Ki,1,binding_affinity,1,biochemical_binding,1,PubChem,71549452,,2016,=,O=S(=O)(NCB(O)O)c1ccc(-c2nn[nH]n2)cc1,B(CNS(=O)(=O)C1=CC=C(C=C1)C2=NNN=N2)(O)O,O=S(=O)(NCB(O)O)c1ccc(-c2nn[nH]n2)cc1,O=S(=O)(NCB(O)O)c1ccc(-c2nn[nH]n2)cc1,SHNAIZGISNDQJQ-UHFFFAOYSA-N,SHNAIZGISNDQJQ-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-052D31B0B659EBB9473E,Ki,biochemical_binding,1,2,1,2,1,0,0,8.903089986991944,8.903089986991944,8.903089986991944,1.25,1.25,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;PubChem,656647,Histone-lysine N-methyltransferase 2A/Menin,,=,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NC(=O)NCC4CC4)CO3)CC2)C1)C(C)C,CCN(C(C)C)C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(C1)CCN(C[C@@H]1CC[C@H](CO1)NC(=O)NCC1CC1)CC2,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NC(=O)NCC4CC4)CO3)CC2)C1)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NC(=O)NCC4CC4)CO3)CC2)C1)C(C)C,LPPRDZVYQRJOOO-SXOMAYOGSA-N,LPPRDZVYQRJOOO-SXOMAYOGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-2D8843254F92027CB324,Ki,biochemical_binding,1,2,1,2,1,0,0,8.903089986991944,8.903089986991944,8.903089986991944,1.25,1.25,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;PubChem,656824,Histone-lysine N-methyltransferase 2A/Menin,,=,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CCN(C)C)CO3)CC2)C1)C(C)C,CCN(C(C)C)C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(C1)CCN(C[C@@H]1CC[C@H](CO1)NS(=O)(=O)CCN(C)C)CC2,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CCN(C)C)CO3)CC2)C1)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CCN(C)C)CO3)CC2)C1)C(C)C,QURMPJZYPCSXKN-SXOMAYOGSA-N,QURMPJZYPCSXKN-SXOMAYOGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-495577E2F7FD7CFA736E,Ki,biochemical_binding,1,2,1,2,1,0,0,8.903089986991944,8.903089986991944,8.903089986991944,1.25,1.25,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;PubChem,656820,Histone-lysine N-methyltransferase 2A/Menin,,=,CCN(C(=O)c1cc(F)ccc1Oc1cnc(C)nc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CC)CO3)CC2)C1)C(C)C,CCN(C(C)C)C(=O)c1cc(F)ccc1Oc1cnc(C)nc1N1CC2(C1)CCN(C[C@@H]1CC[C@H](CO1)NS(=O)(=O)CC)CC2,CCN(C(=O)c1cc(F)ccc1Oc1cnc(C)nc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CC)CO3)CC2)C1)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1cnc(C)nc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CC)CO3)CC2)C1)C(C)C,LRUVGLUJXLOGAW-FTJBHMTQSA-N,LRUVGLUJXLOGAW-FTJBHMTQSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-5FD5B7D1231F811AD204,Ki,biochemical_binding,1,2,1,2,1,0,0,8.903089986991944,8.903089986991944,8.903089986991944,1.25,1.25,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;PubChem,656643,Histone-lysine N-methyltransferase 2A/Menin,,=,CCCNC(=O)N[C@@H]1CC[C@@H](CN2CCC3(CC2)CN(c2ncncc2Oc2ccc(F)cc2C(=O)N(CC)C(C)C)C3)OC1,CCCNC(=O)N[C@@H]1CC[C@@H](CN2CCC3(CN(C3)c3ncncc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)CC2)OC1,CCCNC(=O)N[C@@H]1CC[C@@H](CN2CCC3(CC2)CN(c2ncncc2Oc2ccc(F)cc2C(=O)N(CC)C(C)C)C3)OC1,CCCNC(=O)N[C@@H]1CC[C@@H](CN2CCC3(CC2)CN(c2ncncc2Oc2ccc(F)cc2C(=O)N(CC)C(C)C)C3)OC1,MLNCDQCPBWERBE-FTJBHMTQSA-N,MLNCDQCPBWERBE-FTJBHMTQSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-147A63755BE965C495DD,Kd,biochemical_binding,1,3,2,3,1,0,0,8.853871964321762,8.853871964321762,8.853871964321762,1.4,1.4,Kd,1,binding_affinity,1,biochemical_binding,1,BindingDB;ChEMBL;PubChem,CHEMBL2314822,Menin,2013,=,N=C(N)NCCC[C@H](NC(=O)COCCOCCOCCNC(=O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC1=O,N=C(N)NCCC[C@H](NC(=O)COCCOCCOCCNC(=O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC1=O,N=C(N)NCCC[C@H](NC(=O)COCCOCCOCCNC(=O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC1=O,N=C(N)NCCC[C@H](NC(=O)COCCOCCOCCNC(=O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC1=O,CYJSKFFTBNCOKD-MOTFGSSMSA-N,CYJSKFFTBNCOKD-MOTFGSSMSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-1E41EA89AAF9C5AE998F,Ki,biochemical_binding,1,2,1,2,1,0,0,8.853871964321762,8.853871964321762,8.853871964321762,1.4,1.4,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;ChEMBL,CHEMBL4551865,Menin,2019,=,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,JHWOZNHPOMQEEW-UHFFFAOYSA-N,JHWOZNHPOMQEEW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-1E41EA89AAF9C5AE998F,Ki,cellular_functional,1,1,0,1,1,0,0,8.853871964321762,8.853871964321762,8.853871964321762,1.4,1.4,Ki,1,binding_affinity,1,cellular_functional,1,PubChem,132104365,,2021,=,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CC(C)N1CC2=CC=CC=C2C(C1)(C3CCCC3)C4CCN(CC4)CC5CN(C5)C6=CC=C(C=C6)S(=O)(=O)C7=CC=NC=C7,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,JHWOZNHPOMQEEW-UHFFFAOYSA-N,JHWOZNHPOMQEEW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-A70185AE5063299B6804,Ki,biochemical_binding,1,2,1,2,1,0,0,8.853871964321762,8.853871964321762,8.853871964321762,1.4,1.4,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;ChEMBL,CHEMBL4592636,Menin,2019,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,RSSRSCZYQVYTTR-UHFFFAOYSA-N,RSSRSCZYQVYTTR-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-A70185AE5063299B6804,Ki,cellular_functional,1,1,0,1,1,0,0,8.853871964321762,8.853871964321762,8.853871964321762,1.4,1.4,Ki,1,binding_affinity,1,cellular_functional,1,PubChem,132104736,,2021,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,C1CCC(C1)C2(CN(CC3=CC=CC=C32)CC4CC4)C5CCN(CC5)CC6CN(C6)C7=CC=C(C=C7)S(=O)(=O)C8=CC=NC=C8,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5CC5)Cc5ccccc54)CC3)C2)cc1,RSSRSCZYQVYTTR-UHFFFAOYSA-N,RSSRSCZYQVYTTR-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-4A902F7AC5A334C3F331,IC50,biochemical_binding,1,1,0,1,1,0,0,8.769551078621726,8.769551078621726,8.769551078621726,1.7,1.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5076146,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,REIRIUGWHFIUEL-BVPJJHLOSA-N,REIRIUGWHFIUEL-BVPJJHLOSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-4A902F7AC5A334C3F331,IC50,biochemical_inhibition,1,1,0,1,1,0,0,8.769551078621726,8.769551078621726,8.769551078621726,1.7,1.7,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50582737,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN(C)C)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1)c1cccc(F)c1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,REIRIUGWHFIUEL-BVPJJHLOSA-N,REIRIUGWHFIUEL-BVPJJHLOSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-5A6612853CA9F9DCEA91,Ki,biochemical_binding,1,2,1,2,1,0,0,8.769551078621726,8.769551078621726,8.769551078621726,1.7,1.7,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;ChEMBL,CHEMBL4449199,Menin,2019,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,KJANBCLSZKUJAW-UHFFFAOYSA-N,KJANBCLSZKUJAW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-5A6612853CA9F9DCEA91,Ki,cellular_functional,1,1,0,1,1,0,0,8.769551078621726,8.769551078621726,8.769551078621726,1.7,1.7,Ki,1,binding_affinity,1,cellular_functional,1,PubChem,132104737,,2021,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,C1CCC(C1)C2(CNCC3=CC=CC=C32)C4CCN(CC4)CC5CN(C5)C6=CC=C(C=C6)S(=O)(=O)C7=CC=NC=C7,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,KJANBCLSZKUJAW-UHFFFAOYSA-N,KJANBCLSZKUJAW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-BD5E8CD3F04E20EF2036,IC50,biochemical_binding,2,3,1,2,2,0,0,8.734260541478871,8.769551078621726,8.698970004336019,1.85,1.7,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL4457657,Menin,2020;2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,VTXKKSADZLUBMC-RXLAIJPWSA-N,VTXKKSADZLUBMC-RXLAIJPWSA-N,standardized,0.07058107428570715,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-BD5E8CD3F04E20EF2036,IC50,biochemical_inhibition,2,2,0,1,2,0,0,8.734260541478871,8.769551078621726,8.698970004336019,1.85,1.7,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50511899,Menin,,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@]([C@H]1CCC[C@@H]1NC(=O)OC)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CN(C2)C(=O)\C=C\CN(C)C)CC1)c1cccc(F)c1,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,VTXKKSADZLUBMC-RXLAIJPWSA-N,VTXKKSADZLUBMC-RXLAIJPWSA-N,standardized,0.07058107428570715,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-BD5E8CD3F04E20EF2036,IC50,in_vivo,3,3,0,1,3,0,0,8.698970004336019,8.769551078621726,7.958607314841775,2.0,1.7,IC50,1,inhibitory_potency,1,in_vivo,1,PubChem,153315442,,2021,=,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCC1=NC=CN1C[C@]([C@H]2CCC[C@@H]2NC(=O)OC)(C3CCN(CC3)CC4CN(C4)C5=CC=C(C=C5)S(=O)(=O)C6CN(C6)C(=O)/C=C/CN(C)C)C7=CC(=CC=C7)F,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,CCc1nccn1C[C@@](c1cccc(F)c1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)[C@H]1CCC[C@@H]1NC(=O)OC,VTXKKSADZLUBMC-RXLAIJPWSA-N,VTXKKSADZLUBMC-RXLAIJPWSA-N,standardized,0.8109437637799513,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
STR-E4F36A98E00A8B27E8BD,IC50,biochemical_inhibition,2,2,0,1,2,0,0,8.698970004336019,8.698970004336019,8.698970004336019,2.0,2.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50511900,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](Cn1ccnn1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](Cn1ccnn1)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CN(C2)C(=O)\C=C\CN(C)C)CC1)c1cccc(F)c1,COC(=O)N[C@H]1CCC[C@@H]1[C@](Cn1ccnn1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](Cn1ccnn1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1,UDCCIJLZCSLTOS-ANCAAGCLSA-N,UDCCIJLZCSLTOS-ANCAAGCLSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True
